3.036897659301757812e+01,2.738953590393066406e+01,-9.378994107246398926e-01,4.234391212463378906e+00,7.710646820068359375e+01,3.041301727294921875e+01,2.206309080123901367e+00,2.974634170532226562e+01,9.837135314941406250e+00,3.155027580261230469e+01,1.266124725341796875e+01
3.037876129150390625e+01,2.738953590393066406e+01,-9.378994107246398926e-01,3.073283433914184570e+00,7.414241027832031250e+01,3.041301727294921875e+01,2.832041740417480469e+00,2.976593399047851562e+01,9.837135314941406250e+00,3.155027580261230469e+01,1.090626525878906250e+01
3.038853073120117188e+01,2.772528839111328125e+01,-9.378994107246398926e-01,3.073283433914184570e+00,7.348133850097656250e+01,3.041799163818359375e+01,2.832041740417480469e+00,2.977245140075683594e+01,9.837135314941406250e+00,3.220969390869140625e+01,1.032615280151367188e+01
3.037876129150390625e+01,2.839756393432617188e+01,-9.378994107246398926e-01,4.234391212463378906e+00,6.916691589355468750e+01,3.042296218872070312e+01,1.446232795715332031e+00,2.976593399047851562e+01,9.837135314941406250e+00,3.352984237670898438e+01,1.003735351562500000e+01
3.033953475952148438e+01,2.839756393432617188e+01,-9.378994107246398926e-01,6.096161842346191406e+00,6.420708465576171875e+01,3.038306427001953125e+01,1.446232795715332031e+00,2.971686935424804688e+01,9.837135314941406250e+00,3.551287078857421875e+01,7.274707317352294922e+00
3.029018211364746094e+01,2.940777969360351562e+01,-9.378994107246398926e-01,6.096161842346191406e+00,6.180913543701171875e+01,3.035798645019531250e+01,1.446232795715332031e+00,2.971194648742675781e+01,9.837135314941406250e+00,3.700188064575195312e+01,7.274707317352294922e+00
3.026043128967285156e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.234391212463378906e+00,5.746202468872070312e+01,3.029234504699707031e+01,1.446232795715332031e+00,2.964773178100585938e+01,9.837135314941406250e+00,3.948575973510742188e+01,6.367405891418457031e+00
3.024054527282714844e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.975510597229003906e+00,5.551881790161132812e+01,3.028219413757324219e+01,1.446232795715332031e+00,2.962790870666503906e+01,9.837135314941406250e+00,3.948575973510742188e+01,6.367405891418457031e+00
3.024054527282714844e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.975510597229003906e+00,5.551881790161132812e+01,3.027711486816406250e+01,1.446232795715332031e+00,2.963782691955566406e+01,9.837135314941406250e+00,3.948575973510742188e+01,5.144842147827148438e+00
3.023059082031250000e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.234391212463378906e+00,5.939864349365234375e+01,3.026185798645019531e+01,2.832041740417480469e+00,2.961798667907714844e+01,9.837135314941406250e+00,3.849195861816406250e+01,6.367405891418457031e+00
3.022062873840332031e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.975510597229003906e+00,5.939864349365234375e+01,3.026185798645019531e+01,1.446232795715332031e+00,2.960805511474609375e+01,9.837135314941406250e+00,3.849195861816406250e+01,7.274707317352294922e+00
3.023059082031250000e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.975510597229003906e+00,6.036426925659179688e+01,3.026695060729980469e+01,2.206309080123901367e+00,2.962790870666503906e+01,9.837135314941406250e+00,3.799517440795898438e+01,7.274707317352294922e+00
3.023059082031250000e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.234391212463378906e+00,5.939864349365234375e+01,3.027203369140625000e+01,2.832041740417480469e+00,2.961798667907714844e+01,9.837135314941406250e+00,3.849195861816406250e+01,7.274707317352294922e+00
3.023059082031250000e+01,3.143392753601074219e+01,-9.378994107246398926e-01,3.073283433914184570e+00,6.420708465576171875e+01,3.027203369140625000e+01,2.832041740417480469e+00,2.961798667907714844e+01,9.837135314941406250e+00,3.849195861816406250e+01,7.274707317352294922e+00
3.023059082031250000e+01,3.041996955871582031e+01,-9.378994107246398926e-01,3.073283433914184570e+00,6.084637832641601562e+01,3.027203369140625000e+01,2.832041740417480469e+00,2.962790870666503906e+01,9.837135314941406250e+00,3.849195861816406250e+01,8.750587463378906250e+00
3.022062873840332031e+01,2.940777969360351562e+01,-9.378994107246398926e-01,4.234391212463378906e+00,5.746202468872070312e+01,3.026185798645019531e+01,3.663517713546752930e+00,2.960805511474609375e+01,9.837135314941406250e+00,3.849195861816406250e+01,9.176938056945800781e+00
3.021065902709960938e+01,2.940777969360351562e+01,-9.378994107246398926e-01,6.096161842346191406e+00,5.746202468872070312e+01,3.025167274475097656e+01,2.832041740417480469e+00,2.959812355041503906e+01,9.837135314941406250e+00,3.849195861816406250e+01,1.090626525878906250e+01
3.020068359375000000e+01,2.991363525390625000e+01,-9.378994107246398926e-01,6.096161842346191406e+00,5.843119812011718750e+01,3.024147605895996094e+01,2.206309080123901367e+00,2.960308837890625000e+01,9.837135314941406250e+00,3.849195861816406250e+01,1.047088241577148438e+01
3.019070434570312500e+01,3.041996955871582031e+01,-9.378994107246398926e-01,4.234391212463378906e+00,5.939864349365234375e+01,3.022105979919433594e+01,2.832041740417480469e+00,2.957824325561523438e+01,9.837135314941406250e+00,3.849195861816406250e+01,8.247464179992675781e+00
3.018571281433105469e+01,3.143392753601074219e+01,-9.378994107246398926e-01,4.975510597229003906e+00,6.228976058959960938e+01,3.021083831787109375e+01,2.832041740417480469e+00,2.957326889038085938e+01,9.837135314941406250e+00,3.849195861816406250e+01,7.274707317352294922e+00
3.017072868347167969e+01,3.244944381713867188e+01,-9.378994107246398926e-01,4.975510597229003906e+00,6.616659545898437500e+01,3.020572280883789062e+01,2.832041740417480469e+00,2.957326889038085938e+01,9.837135314941406250e+00,3.849195861816406250e+01,6.812410831451416016e+00
3.016073608398437500e+01,3.143392753601074219e+01,-9.378994107246398926e-01,4.234391212463378906e+00,6.228976058959960938e+01,3.019036674499511719e+01,3.663517713546752930e+00,2.954839515686035156e+01,9.837135314941406250e+00,3.849195861816406250e+01,6.367405891418457031e+00
3.015074157714843750e+01,3.244944381713867188e+01,-9.378994107246398926e-01,6.096161842346191406e+00,6.716761016845703125e+01,3.018011856079101562e+01,3.663517713546752930e+00,2.953844070434570312e+01,9.837135314941406250e+00,3.849195861816406250e+01,9.176938056945800781e+00
3.015074157714843750e+01,3.278826141357421875e+01,-9.378994107246398926e-01,6.096161842346191406e+00,6.716761016845703125e+01,3.018524551391601562e+01,3.663517713546752930e+00,2.954839515686035156e+01,9.837135314941406250e+00,3.849195861816406250e+01,8.584951400756835938e+00
3.016073608398437500e+01,3.448435211181640625e+01,-7.708183676004409790e-02,4.234391212463378906e+00,7.116162109375000000e+01,3.019036674499511719e+01,3.663517713546752930e+00,2.954839515686035156e+01,7.790822982788085938e+00,3.898881912231445312e+01,7.753372192382812500e+00
3.017072868347167969e+01,3.448435211181640625e+01,-9.378994107246398926e-01,3.665564060211181641e+00,7.016492462158203125e+01,3.020060729980468750e+01,3.663517713546752930e+00,2.955834579467773438e+01,9.837135314941406250e+00,3.948575973510742188e+01,8.247464179992675781e+00
3.017072868347167969e+01,3.448435211181640625e+01,-9.378994107246398926e-01,3.665564060211181641e+00,6.866746520996093750e+01,3.020060729980468750e+01,3.663517713546752930e+00,2.957326889038085938e+01,9.837135314941406250e+00,3.998274612426757812e+01,8.750587463378906250e+00
3.016073608398437500e+01,3.550334167480468750e+01,-9.378994107246398926e-01,4.234391212463378906e+00,6.716761016845703125e+01,3.019036674499511719e+01,3.663517713546752930e+00,2.954839515686035156e+01,9.837135314941406250e+00,4.147389221191406250e+01,9.176938056945800781e+00
3.013074684143066406e+01,3.550334167480468750e+01,-9.378994107246398926e-01,6.096161842346191406e+00,6.228976058959960938e+01,3.015961074829101562e+01,2.832041740417480469e+00,2.951853179931640625e+01,9.837135314941406250e+00,4.246800994873046875e+01,1.003735351562500000e+01
3.008077621459960938e+01,3.703316116333007812e+01,-7.708183676004409790e-02,6.096161842346191406e+00,6.716761016845703125e+01,3.013394165039062500e+01,2.832041740417480469e+00,2.950857734680175781e+01,6.013419628143310547e+00,4.246800994873046875e+01,1.003735351562500000e+01
3.005083274841308594e+01,4.060558700561523438e+01,2.922962427139282227e+00,4.234391212463378906e+00,7.612052917480468750e+01,3.007741928100585938e+01,3.663517713546752930e+00,2.943894386291503906e+01,6.703427791595458984e+00,4.445590209960937500e+01,7.274707317352294922e+00
3.002102279663085938e+01,4.060558700561523438e+01,-7.708183676004409790e-02,4.975510597229003906e+00,7.315049743652343750e+01,3.004658699035644531e+01,3.663517713546752930e+00,2.940916824340820312e+01,9.837135314941406250e+00,4.445590209960937500e+01,5.532787799835205078e+00
3.000161361694335938e+01,4.060558700561523438e+01,-7.708183676004409790e-02,4.975510597229003906e+00,7.165942382812500000e+01,3.003631210327148438e+01,3.663517713546752930e+00,2.941412925720214844e+01,9.837135314941406250e+00,4.495274353027343750e+01,6.367405891418457031e+00
3.000161361694335938e+01,4.009521102905273438e+01,-9.378994107246398926e-01,4.234391212463378906e+00,7.016492462158203125e+01,3.002604293823242188e+01,3.663517713546752930e+00,2.938935089111328125e+01,9.837135314941406250e+00,4.495274353027343750e+01,8.750587463378906250e+00
2.999189186096191406e+01,4.264629745483398438e+01,-7.708183676004409790e-02,5.514585971832275391e+00,7.907154846191406250e+01,3.001577949523925781e+01,3.663517713546752930e+00,2.937945556640625000e+01,7.352103710174560547e+00,4.544949340820312500e+01,7.274707317352294922e+00
2.997241973876953125e+01,4.315615844726562500e+01,-7.708183676004409790e-02,5.514585971832275391e+00,8.053895568847656250e+01,3.000551605224609375e+01,3.663517713546752930e+00,2.938439941406250000e+01,9.837135314941406250e+00,4.544949340820312500e+01,8.247464179992675781e+00
2.996917343139648438e+01,4.366585922241210938e+01,-7.708183676004409790e-02,4.234391212463378906e+00,8.297135925292968750e+01,2.998501205444335938e+01,3.663517713546752930e+00,2.935640335083007812e+01,7.499337196350097656e+00,4.544949340820312500e+01,6.367405891418457031e+00
2.999918365478515625e+01,4.493921661376953125e+01,-7.708183676004409790e-02,3.665564060211181641e+00,8.849595642089843750e+01,3.001577949523925781e+01,2.832041740417480469e+00,2.938687515258789062e+01,3.163459777832031250e+00,4.594615936279296875e+01,8.247464179992675781e+00
